%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1546561951593755111,130,1546561951593578143,world,0.0039911866188,0.0341340824962,0.0230916216969,0.0370796732605,0.00814330205321,-0.00627506384626,-0.999259471893
1546561951593777416,131,1546561951593624097,world,0.00400090357289,0.0341712385416,0.0231535788625,0.0364471413195,0.00879437662661,-0.00632522627711,-0.99927687645
1546561951604312086,132,1546561951603923620,world,0.00397262489423,0.0341124720871,0.0230584405363,0.0372755862772,0.007922494784,-0.00640686694533,-0.999253153801
1546561951604343608,133,1546561951603969958,world,0.00399295100942,0.0341625064611,0.0231327805668,0.036612354219,0.00872825831175,-0.0063492609188,-0.999271273613
1546561951614491219,134,1546561951614216742,world,0.0040011992678,0.0341920889914,0.0231779422611,0.0363117866218,0.0084837237373,-0.00618488714099,-0.999285340309
1546561951614511636,135,1546561951614268905,world,0.00400488404557,0.0342083089054,0.0232141576707,0.0359889790416,0.0088785495609,-0.0061842915602,-0.999293684959
1546561951623735204,136,1546561951623514810,world,0.00400651665404,0.0342242978513,0.0232303030789,0.035840574652,0.00901806633919,-0.00616419548169,-0.999297857285
1546561951623764774,137,1546561951623568669,world,0.00401509506628,0.0342372655869,0.0232383012772,0.0357141718268,0.00890755094588,-0.00625300174579,-0.999302864075
1546561951634218384,138,1546561951633805244,world,0.0040224539116,0.0342356972396,0.0232470203191,0.0355235077441,0.00961035676301,-0.00632510241121,-0.999302625656
1546561951634244369,139,1546561951633857567,world,0.00402918644249,0.0342322140932,0.0232483521104,0.0353927537799,0.00959441997111,-0.00619435543194,-0.999308228493
1546561951644343786,140,1546561951644094911,world,0.00403512502089,0.0342326536775,0.0232541058213,0.0353734456003,0.010014148429,-0.00621881335974,-0.999304652214
1546561951644369100,141,1546561951644127328,world,0.0040273074992,0.0342239886522,0.0232540983707,0.0355441570282,0.00969201978296,-0.00624832091853,-0.999301671982
1546561951653673376,142,1546561951653371410,world,0.00401986250654,0.0342151410878,0.0232773050666,0.0354951806366,0.00950382836163,-0.00626880582422,-0.999305009842
1546561951653695713,143,1546561951653417684,world,0.00401887577027,0.0342251732945,0.0232782848179,0.0354309789836,0.00979440752417,-0.00629357853904,-0.999304413795
1546561951663976995,144,1546561951663708406,world,0.00401343032718,0.0342200249434,0.0232599377632,0.0354683063924,0.00921326130629,-0.00635695178062,-0.999308109283
1546561951664027397,145,1546561951663744056,world,0.0039943177253,0.0341366007924,0.0231046956033,0.0368048511446,0.00794177316129,-0.00626474292949,-0.999271273613
1546561951674223107,146,1546561951674023386,world,0.00400287844241,0.0341703295708,0.0231706909835,0.0363301411271,0.0088581237942,-0.00634411070496,-0.999280452728
1546561951674262085,147,1546561951674067228,world,0.00400957884267,0.0341938659549,0.0231858994812,0.0361462496221,0.0087382234633,-0.00615338981152,-0.999289393425
1546561951683524727,148,1546561951683257994,world,0.00401322264224,0.0342064760625,0.0232183821499,0.0358215235174,0.00896729901433,-0.00618063332513,-0.999298930168
1546561951683555160,149,1546561951683309741,world,0.00400761468336,0.0342110432684,0.023231131956,0.0358550064266,0.00836910214275,-0.00615819776431,-0.999302983284
1546561951693876412,150,1546561951693576974,world,0.00401140190661,0.0342284925282,0.0232393331826,0.0357833020389,0.00894487742335,-0.00622138055041,-0.99930024147
1546561951693905662,151,1546561951693635729,world,0.0039842100814,0.0341423787177,0.0231003258377,0.0369364917278,0.00775064621121,-0.00632563466206,-0.999267578125
